,Train IDs,Dev IDs,Test IDs
2760,1105739855760420864,,
2761,1116444259773583361,,
2762,1113214423827537922,,
2763,1113953303451316224,,
2764,1057441533257965569,,
2765,1116674803874840579,,
2766,1110531726386913280,,
2767,1042728978707107841,,
2768,1106725651321520128,,
2769,1050177112823484416,,
2770,1050075152518656000,,
2771,1062121121053638658,,
2772,1064246306435145728,,
2773,1041808832190664704,,
2774,1109924192240234496,,
2775,1061802263004540928,,
2776,1053766156128059392,,
2777,1113504171632807940,,
2778,1054642764061794304,,
2779,1110181960888934400,,
2780,1114925212427014144,,
2781,1114240237084061703,,
2782,1107022463332958209,,
2783,1063809050893316096,,
2784,1056954300990214146,,
2785,1115442381023842304,,
2786,1109247601176645633,,
2787,1035893218314006528,,
2788,1114179445575888898,,
2789,1056671449400991744,,
2790,1051248341403783170,,
2791,1061194390780166144,,
2792,1116295284148121601,,
2793,1049982890245836800,,
2794,1063572935171026948,,
2795,1114546603862450176,,
2796,1115856113398894592,,
2797,1109284552042864640,,
2798,1108734995181592576,,
2799,1109722165182693376,,
2800,1110029007158861825,,
2801,1115740149227429888,,
2802,1036997699567079424,,
2803,1061883800874029057,,
2804,1114219623145189376,,
2805,1105654829639237634,,
2806,1107804202833768448,,
2807,1113611535417597953,,
2808,1114344979529392128,,
2809,1042800158117974016,,
2810,1114141136862552065,,
2811,1058388313030176769,,
2812,1035512919134556161,,
2813,1049683648881012746,,
2814,1061283767237689344,,
2815,1108786180324241409,,
2816,1107743144152567809,,
2817,1057625176429359104,,
2818,1116438782935556096,,
2819,1115231925789167617,,
2820,1109556504103927808,,
2821,1107144418195202048,,
2822,1062088035259559938,,
2823,1054000393171087361,,
2824,1109972298449240065,,
2825,1109630970632785920,,
2826,1114281391615881216,,
2827,1105252416751108096,,
2828,1114142279134994434,,
2829,1056323346713833472,,
2830,1059477215291699200,,
2831,1043901565399171073,,
2832,1054094077082456064,,
2833,1061279418948104193,,
2834,1107360163118362624,,
2835,1058371458928467968,,
2836,1108828981271371777,,
2837,1024630980395462656,,
2838,1107297243458138112,,
2839,1105304359590658053,,
2840,1116396590250504192,,
2841,1115989730062209024,,
2842,1045744680003080192,,
2843,1107338872701288448,,
2844,1114896373483098115,,
2845,1114503615975002115,,
2846,1115099750473314304,,
2847,1042550336148439040,,
2848,1058683030276063232,,
2849,1058578683169046528,,
2850,1057728230822739968,,
2851,1054722441623322625,,
2852,1042993791316066304,,
2853,1063453260688834562,,
2854,1044681944301211651,,
2855,1061535615995559936,,
2856,1035870522406580224,,
2857,1113862577115803650,,
2858,1041759760742199298,,
2859,1105488624944996353,,
2860,1046723664811454464,,
2861,1053837421211721728,,
2862,1110523351569698822,,
2863,1058336748105883648,,
2864,1113438676292337664,,
2865,1108981722186551298,,
2866,1110299396170809345,,
2867,1109526493149818880,,
2868,1035411260291072001,,
2869,1105508385577824256,,
2870,1114959153288687618,,
2871,1105548756651520001,,
2872,1109911673148792832,,
2873,1107722204484198400,,
2874,1114928027807440897,,
2875,1054451051338887170,,
2876,1057994959188459520,,
2877,1114152546719997955,,
2878,1044762606223982594,,
2879,1057364995632230401,,
2880,1060950556636823552,,
2881,1115370382771486725,,
2882,1043467674397958144,,
2883,1061708847017005056,,
2884,1057228268510830592,,
2885,1115279778473492483,,
2886,1047085863639945216,,
2887,1108472481885630465,,
2888,1062396569939521536,,
2889,1105324140548902913,,
2890,1052616078071930880,,
2891,1058684750611841024,,
2892,1115714271520931840,,
2893,1056698089606656008,,
2894,1057474264977301504,,
2895,1064366276666114048,,
2896,1057759269045616641,,
2897,1057142684492525568,,
2898,1041835045139374081,,
2899,1114988651283406848,,
2900,1108728710591598594,,
2901,1054555666474356736,,
2902,1114520897531142144,,
2903,1115830010856841216,,
2904,1109314698518904833,,
2905,1115772218540056578,,
2906,1113048732482916352,,
2907,1053838189830529024,,
2908,1107619841375117312,,
2909,1035662575252525057,,
2910,1041722169003331586,,
2911,1046048198127742976,,
2912,1110375909071224832,,
2913,1114915542694014976,,
2914,1053387332798369792,,
2915,1043159569940140032,,
2916,1116702054288961536,,
2917,1107648729774018561,,
2918,1054128559785156613,,
2919,1115313598266511363,,
2920,1113882304861151233,,
2921,1113832534364700672,,
2922,1035676203527688194,,
2923,1057024748897546241,,
2924,1117488437752410112,,
2925,1051527690086428672,,
2926,1046156850226483201,,
2927,1115103739227119616,,
2928,1053645838424203265,,
2929,1117183773827846144,,
2930,1115027938062237699,,
2931,1042443733126590464,,
2932,1114384268413874176,,
2933,1108493614282350592,,
2934,1053556183334838272,,
2935,1035811083569655813,,
2936,1115337467903729672,,
2937,1061394584012513280,,
2938,1105733029350309888,,
2939,1116308277053276161,,
2940,1106681885101572098,,
2941,1109257690721726464,,
2942,1056645749453307904,,
2943,1053338248305618949,,
2944,1108117806942437377,,
2945,1116374857804079105,,
2946,1107457324543864832,,
2947,1061670393893675008,,
2948,1050754661135790080,,
2949,1116463208422887425,,
2950,1105156180299538432,,
2951,1057110993795452928,,
2952,1064102962488885248,,
2953,1025132759763886082,,
2954,1110181755158315013,,
2955,1109178512550834178,,
2956,1110292043723689991,,
2957,1044589682439458816,,
2958,1051769087121154048,,
2959,1053452839245144066,,
2960,1058694613219844097,,
2961,1045177424919519232,,
2962,1116049937786200064,,
2963,1113647757422522369,,
2964,1108922867574603778,,
2965,1042758296413855744,,
2966,1108242324453314560,,
2967,1113842679220199426,,
2968,1061469040143675393,,
2969,1054499174824046592,,
2970,1106871708869373952,,
2971,1108149882941001730,,
2972,1053721887220645889,,
2973,1057314667968847872,,
2974,1110532584658882560,,
2975,1116535176610316288,,
2976,1114215146195439617,,
2977,1035979063746166784,,
2978,1114915886140461060,,
2979,1045708396152926208,,
2980,1107661891474739200,,
2981,1036015551422844929,,
2982,1062838382882099200,,
2983,1056888751920689152,,
2984,1114054631712329729,,
2985,1107995589449519104,,
2986,1116444742118670336,,
2987,1062356150635692033,,
2988,1057602216268312576,,
2989,1054352668271890432,,
2990,1053375790698651649,,
2991,1116439946301042688,,
2992,1114532811342352384,,
2993,1110305859031236608,,
2994,1024050860563877896,,
2995,1113908460041703429,,
2996,1114925220790505472,,
2997,1108803682341187585,,
2998,1053316528270200834,,
2999,1105122880122179584,,
3000,1061019952679796736,,
3001,1113141474642849793,,
3002,1105507477028712448,,
3003,1024243846392074241,,
3004,1045834818628415488,,
3005,1106915424342589440,,
3006,1115517177388589056,,
3007,1114945209312468993,,
3008,1106493174372069376,,
3009,1057449463298621441,,
3010,1049708192031109120,,
3011,1053666391402921984,,
3012,1058109190130913282,,
3013,1050118179345838080,,
3014,1106723441275781120,,
3015,1107008905329213440,,
3016,1058841159345291264,,
3017,1108178383538663430,,
3018,1114665640852381702,,
3019,1044989986355974145,,
3020,1058231886378455040,,
3021,1058156521840959488,,
3022,1046621111163674624,,
3023,1114658917655764993,,
3024,1114691443094765569,,
3025,1115401746740703234,,
3026,1050960223236775936,,
3027,1113464993805213696,,
3028,1109149645995794432,,
3029,1113351969886941185,,
3030,1107762422499160066,,
3031,1108896929117847552,,
3032,1106991194528059392,,
3033,1105583401560666113,,
3034,1041679780029050880,,
3035,1109864263986884608,,
3036,1107638657161273344,,
3037,1059073881854631937,,
3038,1024929873997885440,,
3039,1035085608174190593,,
3040,1043209594858885123,,
3041,1054432134042189831,,
3042,1054421391733338113,,
3043,1044071887100366848,,
3044,1107344841170739200,,
3045,1106777314669592576,,
3046,1110416329973084160,,
3047,1046881726910386176,,
3048,1114743507317661696,,
3049,1115080441239752704,,
3050,1116410156638711810,,
3051,1107167044452048896,,
3052,1057251042939805696,,
3053,1113165275472560128,,
3054,1116300543260069890,,
3055,1048314689871142912,,
3056,1057441286918041601,,
3057,1107632061026889729,,
3058,1042783053880467456,,
3059,1115668238808092672,,
3060,1053697107914383360,,
3061,1109641786614603777,,
3062,1105133794686894080,,
3063,1037327777765187585,,
3064,1054183243728216064,,
3065,1109763290824171522,,
3066,1035670363982753792,,
3067,1115689513030955011,,
3068,1108839655296897026,,
3069,1108015306688077825,,
3070,1109162642667683841,,
3071,1054481055191912449,,
3072,1053351161409888256,,
3073,1055038023480426503,,
3074,1050857204042162183,,
3075,1108354389125877760,,
3076,1045216469586456576,,
3077,1037037728251170816,,
3078,1108137856558456832,,
3079,1042071023355609093,,
3080,1063564471120158721,,
3081,1114954462467063809,,
3082,1106800825387700224,,
3083,1064050301064294401,,
3084,1064246617832910850,,
3085,1109662245909422080,,
3086,1107029928032305152,,
3087,1044187837170479104,,
3088,1043137815419256832,,
3089,1107845492241846272,,
3090,1107435393924816896,,
3091,1054290122861092864,,
3092,1114245919346692097,,
3093,1107714504752656384,,
3094,1113606770394529792,,
3095,1108857404156989441,,
3096,1057994110257324033,,
3097,1109429611056848897,,
3098,1114992006034599936,,
3099,1105204001342140416,,
3100,1108489236368551938,,
3101,1114263120598523904,,
3102,1109399791191162880,,
3103,1106946099493945344,,
3104,1042817454626484224,,
3105,1107218012468207616,,
3106,1046067121191604230,,
3107,1062359475158429696,,
3108,1045164172487479297,,
3109,1025233464067543042,,
3110,1113515681411141633,,
3111,1052102523157274625,,
3112,1108972050008297472,,
3113,1113887559082496001,,
3114,1115056522344583168,,
3115,1108359798117015553,,
3116,1113979415577362434,,
3117,1061022350777421824,,
3118,1108468255679803395,,
3119,1115355004267847680,,
3120,1107435304737275904,,
3121,1105519405591658499,,
3122,1056244384075784192,,
3123,1106897994706837506,,
3124,1056570632949895168,,
3125,1063627662441222151,,
3126,1108722803925229569,,
3127,1113112597467934723,,
3128,1114214837503045632,,
3129,1109903854269878274,,
3130,1063469975942426624,,
3131,1042231736220839936,,
3132,1106718333427171328,,
3133,1115488584537079808,,
3134,1108399227401633792,,
3135,1109114132018745344,,
3136,1044008546621218817,,
3137,1045205831019638785,,
3138,1113596556039663618,,
3139,1056576524630007809,,
3140,1061008933093949440,,
3141,1115281886996307973,,
3142,1037036319006896128,,
3143,1114964094501650432,,
3144,1117157091679059969,,
3145,1114710957006053376,,
3146,1115628756763316224,,
3147,1116482539714170880,,
3148,1113190342067654656,,
3149,1114260834757296129,,
3150,1105823093208072192,,
3151,1107391813411893250,,
3152,1055834979341647874,,
3153,1108006316377808897,,
3154,1056840181645541376,,
3155,1025040884700721153,,
3156,1110304789970280448,,
3157,1108102067204300808,,
3158,1116047401284853760,,
3159,1045179637733740546,,
3160,1107920923213119488,,
3161,1047565398831333376,,
3162,1061456025042239488,,
3163,1061417170578616320,,
3164,1107028504032567296,,
3165,1045645408687525888,,
3166,1114398085034258433,,
3167,1049692270214168576,,
3168,1063868018881527809,,
3169,1116920333804736512,,
3170,1115981420760006657,,
3171,1037007169613438976,,
3172,1035222114444427265,,
3173,1058962493186416640,,
3174,1108091840660684800,,
3175,1113438819615789056,,
3176,1054034312591364096,,
3177,1109682547422883846,,
3178,1052561051198345216,,
3179,1105130355827331073,,
3180,1043530078276206593,,
3181,1108503128326983681,,
3182,1109936179007369216,,
3183,1037126838429081600,,
3184,1105445663477850112,,
3185,1061765148615041025,,
3186,1115649834243878913,,
3187,1064358268254998528,,
3188,1116343156994392064,,
3189,1063532506127904768,,
3190,1115302944973426688,,
3191,1037344276340981760,,
3192,1107760077090549761,,
3193,1060926902641270785,,
3194,1107748877149655040,,
3195,1114583328391229440,,
3196,1109607628106334208,,
3197,1116038231521464321,,
3198,1062343851971674112,,
3199,1051598167584722945,,
3200,1050088884569296898,,
3201,1106656049442885632,,
3202,1110298736352288769,,
3203,1108990087323357184,,
3204,1110541766829182978,,
3205,1055907970968625152,,
3206,1113856658315157504,,
3207,1064214478731046917,,
3208,1057816645949886464,,
3209,1106515167934849024,,
3210,1063656453024579585,,
3211,1061516229331091456,,
3212,1045193629952806913,,
3213,1024317611901890562,,
3214,1051108127523971072,,
3215,1105622464976117760,,
3216,1107040873135640578,,
3217,1106896997330620417,,
3218,1053804010602262529,,
3219,1058083301813075970,,
3220,1050478671134384128,,
3221,1115345456958136322,,
3222,1054044889976061952,,
3223,1037105467070136320,,
3224,1058317363211366401,,
3225,1108814596641574914,,
3226,1110313086840381440,,
3227,1108866593419857920,,
3228,1110234243462909953,,
3229,1042836302029316097,,
3230,1108105747584421888,,
3231,1105607529546084352,,
3232,1059469611719184385,,
3233,1110538260697239552,,
3234,1061414036573687809,,
3235,1110228951438422019,,
3236,1105876851363405830,,
3237,1054012453929897984,,
3238,1024735037575647233,,
3239,1115985046710706177,,
3240,1107111406078443521,,
3241,1115097202374975490,,
3242,1107507516018249728,,
3243,1113181230374227969,,
3244,1107116192198733824,,
3245,1049323523397890055,,
3246,1063969241236480000,,
3247,1053336438580879360,,
3248,1057568750319403008,,
3249,1062763161114370048,,
3250,1113553615938031616,,
3251,1057592599849132032,,
3252,1050357129813680128,,
3253,1107678175901945856,,
3254,1046871788511219716,,
3255,1057765157319917569,,
3256,1054073707772239874,,
3257,1107716119790530560,,
3258,1107268151849435136,,
3259,1109582590607011840,,
3260,1041719198072942593,,
3261,1113199140379484160,,
3262,1062802320210173964,,
3263,1109516734552256513,,
3264,1109165062088994818,,
3265,1113562461523677185,,
3266,1064329874628927489,,
3267,1107703804550701060,,
3268,1110022959463317505,,
3269,1051285866335866880,,
3270,1045005102111698945,,
3271,1114294545657868295,,
3272,1110106604320505856,,
3273,1108587909840596992,,
3274,1062792947522064384,,
3275,1057202967412072448,,
3276,1105226207447142402,,
3277,1107385853997993985,,
3278,1110246750449815554,,
3279,1046476909373153280,,
3280,1053772346828435456,,
3281,1108002923060084736,,
3282,1108351055488790528,,
3283,1108575752843255810,,
3284,1110333713781583872,,
3285,1058550711867334656,,
3286,1109305553774362624,,
3287,1109267508073254913,,
3288,1050176603941027840,,
3289,1113953653021261824,,
3290,1114661593697136648,,
3291,1053686349621063680,,
3292,1108115206876602373,,
3293,1113586759626121216,,
3294,1108335577546584066,,
3295,1110397841296351232,,
3296,1113962467573489664,,
3297,1055117290168033287,,
3298,1046692169161961472,,
3299,1114452814607130624,,
3300,1054174321466372097,,
3301,1113470256029114368,,
3302,1046517501880922113,,
3303,1053639481339740160,,
3304,1044917306680324096,,
3305,1106905186390458370,,
3306,1115340421994045441,,
3307,1113913394925457408,,
3308,1053397580015722497,,
3309,1108516998953271298,,
3310,1115276083266560005,,
3311,1114009318834278400,,
3312,1105418970922835968,,
3313,1113854836368343040,,
3314,1114744167815475200,,
3315,1108542337184075777,,
3316,1058129671072768000,,
3317,1116411559402725376,,
3318,1042893939567742976,,
3319,1115621605852483595,,
3320,1109865236692172800,,
3321,1063665067403575297,,
3322,1105558286881968138,,
3323,1047230454578008066,,
3324,1116642543138009089,,
3325,1113358388161708032,,
3326,1058231020145664002,,
3327,1113464008684838912,,
3328,1108175175181197312,,
3329,1107535730136342529,,
3330,1115417312927080455,,
3331,1052227086528724992,,
3332,1107960523214282752,,
3333,1050155157810491392,,
3334,1061824888019795971,,
3335,1108023883377139713,,
3336,1063525826002595841,,
3337,1115214003217797120,,
3338,1041729798803005445,,
3339,1109178340043296769,,
3340,1110473165971443712,,
3341,1113044661772435457,,
3342,1116633069845303299,,
3343,1107820968528044032,,
3344,1036934753491058689,,
3345,1058422045829197825,,
3346,1114266773015212033,,
3347,1116437244288622592,,
3348,1114555564854534145,,
3349,1024709889141170176,,
3350,1113832973432832000,,
3351,1058851802316201984,,
3352,1116086074311417856,,
3353,1043171103672291334,,
3354,1025195724357685248,,
3355,1057649944079806465,,
3356,1109375949752156160,,
3357,1115134611120693248,,
3358,1045043142687223808,,
3359,1052237045693902848,,
3360,1053672964732977154,,
3361,1114840736027922432,,
3362,1060869203513626624,,
3363,1035603711786196994,,
3364,1115697263806959616,,
3365,1117063714522456064,,
3366,1055100612294131713,,
3367,1062168229852921857,,
3368,1113960513153662979,,
3369,1115282604490674177,,
3370,1114210574890618881,,
3371,1117503048073588736,,
3372,1113494985918242817,,
3373,1044303450778071040,,
3374,1056638811239841794,,
3375,1057091770943717376,,
3376,1059485479773630464,,
3377,1053511008352751617,,
3378,1055994613356552192,,
3379,1050054179958353921,,
3380,1058847051847557120,,
3381,1056514526563221505,,
3382,1110160846930563073,,
3383,1035165619551961088,,
3384,1108224864144580608,,
3385,1036208867015892993,,
3386,1050941843410538496,,
3387,1044444357816868864,,
3388,1053652311581618176,,
3389,1108969853061419008,,
3390,1064008857465356290,,
3391,1047026197643911168,,
3392,1116534415612633088,,
3393,1114587517972615168,,
3394,1025101388412477440,,
3395,1024386471120265216,,
3396,1053880919512305664,,
3397,1107789345556185091,,
3398,1042790039284064257,,
3399,1057056477549080576,,
3400,1037258048257982464,,
3401,1108119235740340224,,
3402,1064313850818777088,,
3403,1035092180266901505,,
3404,1053442717580091393,,
3405,1114416343737085958,,
3406,1050538114559692800,,
3407,1110202745066270721,,
3408,1035984027625373697,,
3409,1109603811503558657,,
3410,1061045143149658113,,
3411,1113116317786107904,,
3412,1108818778727567362,,
3413,1109663889510158336,,
3414,1106977874681180161,,
3415,1114796090363076613,,
3416,1107986836910211072,,
3417,1114198573011349509,,
3418,1108505563669979136,,
3419,1056206820790829056,,
3420,1105204890899566592,,
3421,1044347087628853250,,
3422,1049268036270739458,,
3423,1116703508819005443,,
3424,1113481494004158466,,
3425,1105251890659495936,,
3426,1053572828656738304,,
3427,1106831548240879617,,
3428,1037036534426468353,,
3429,1113498864026300417,,
3430,1035213976823582722,,
3431,1048951804799545344,,
3432,1109567233292939265,,
3433,1114667472248926208,,
3434,1110096017351999488,,
3435,1052597900952317952,,
3436,1116456591782567937,,
3437,1114644208105742340,,
3438,1114561524318785536,,
3439,1108744123790561280,,
3440,1055249142837063681,,
3441,1116803448207478788,,
3442,1115218200428457984,,
3443,1108502155726589954,,
3444,1108786751798161408,,
3445,1115022778766364677,,
3446,1107038115753918464,,
3447,1106725758389702656,,
3448,1050487895746854918,,
3449,1117461631603302400,,
3450,1116543542132903937,,
3451,1108278154366468096,,
3452,1054009447251656705,,
3453,1061661197282488320,,
3454,1117277092511531010,,
3455,1114016738759323648,,
3456,1058712910942355456,,
3457,1055890788498923522,,
3458,1107985394480697344,,
3459,1105824058342555653,,
3460,1035187848247308288,,
3461,1042070006069186561,,
3462,1113837982891552768,,
3463,1107802683652694018,,
3464,1115497442332381184,,
3465,1042880576850558977,,
3466,1058021493026639872,,
3467,1057425771889917953,,
3468,1113466697434972161,,
3469,1117629368589869056,,
3470,1035708426452488194,,
3471,1043922057896108032,,
3472,1052635873798434822,,
3473,1106637057261072386,,
3474,1059436053088665600,,
3475,1115247323318226946,,
3476,1024039316224335874,,
3477,1109261762627424256,,
3478,1024422920632848386,,
3479,1106641083239489536,,
3480,1053660299994124288,,
3481,1109022633235005445,,
3482,1109960609301520384,,
3483,1046650702120939520,,
3484,1050129868921421834,,
3485,1057730331174993923,,
3486,1113652419089522690,,
3487,1114322703459209218,,
3488,1044437231367217153,,
3489,1035957073249484801,,
3490,1108552222550286336,,
3491,1024204435650764800,,
3492,1107523897233195008,,
3493,1055063762259066880,,
3494,1108905806303498240,,
3495,1108017300475539457,,
3496,1063856304781971457,,
3497,1107385627325202433,,
3498,1056793244690976768,,
3499,1057493110656253953,,
3500,1057950124893192195,,
3501,1063669240891408384,,
3502,1064287300740362241,,
3503,1115840461179097094,,
3504,1056338110177570817,,
3505,1057713265793474564,,
3506,1055294882330247168,,
3507,1115895913132756992,,
3508,1115681286033559552,,
3509,1043307096484274177,,
3510,1113920323882115077,,
3511,1035298605836382208,,
3512,1114087009335877633,,
3513,1063613585283313665,,
3514,1109428736678461442,,
3515,1113212599800401921,,
3516,1107908256129662977,,
3517,1035141716926451712,,
3518,1106481894483468288,,
3519,1117315601775636480,,
3520,1116039571274383361,,
3521,1105634846582427648,,
3522,1056422139312594946,,
3523,1115139435333550081,,
3524,1116710955075952640,,
3525,1035121952074158080,,
3526,1046933380728676352,,
3527,1050776403870928896,,
3528,1113570927176892416,,
3529,1053521848904937472,,
3530,1051440541739700224,,
3531,1034777270190268421,,
3532,1107693620369522688,,
3533,1043069050178363393,,
3534,1109553442849243139,,
3535,1116345804019707904,,
3536,1052531874227253248,,
3537,1047205814170087424,,
3538,1055256411125489669,,
3539,1063002487085502464,,
3540,1105116511545495558,,
3541,1114526164658397185,,
3542,1114083589388492801,,
3543,1108707562386612225,,
3544,1105587232692408321,,
3545,1053639578236674048,,
3546,1109946586786869255,,
3547,1045755944917970944,,
3548,1059470258371727360,,
3549,1108157834359959553,,
3550,1113492643802169348,,
3551,1056106784530800640,,
3552,1055275344155029504,,
3553,1044033851415134209,,
3554,1037138554638491651,,
3555,1108826166650126336,,
3556,1057809095397302272,,
3557,1115003238678507521,,
3558,1043421028016435200,,
3559,1051573774343127040,,
3560,1058735699443310592,,
3561,1048576259717062659,,
3562,1057702546410819585,,
3563,1107959362801360896,,
3564,1110017451629133824,,
3565,1047180461695557632,,
3566,1044473076367446018,,
3567,1047194950230859780,,
3568,1055114259720474625,,
3569,1057669820068646913,,
3570,1109856557993549825,,
3571,1105474737784918016,,
3572,1107795531085037568,,
3573,1107496488786165760,,
3574,1107661782229884933,,
3575,1041755734046855170,,
3576,1113091360670826496,,
3577,1055280764483301376,,
3578,1063796881774411781,,
3579,1037316849174806529,,
3580,1113104450816802817,,
3581,1064232257886580741,,
3582,1055307544103698432,,
3583,1057374613255135234,,
3584,1035166810235125761,,
3585,1062135396996407296,,
3586,1115081900421517312,,
3587,1053371311081189376,,
3588,1114529183663828992,,
3589,1108697773556334592,,
3590,1115632833995796482,,
3591,1063747598673211392,,
3592,1052380050513833984,,
3593,1043750084913942528,,
3594,1105506143915261952,,
3595,1064395816062853120,,
3596,1113567699047567361,,
3597,1108435438098935809,,
3598,1035592268093091840,,
3599,1107363021788270592,,
3600,1051381201984864256,,
3601,1113458803633033217,,
3602,1042834759762812929,,
3603,1114470070317658112,,
3604,1057245771572088832,,
3605,1110343593825173504,,
3606,1108902011041468416,,
3607,1105378195916771328,,
3608,1063452227048800257,,
3609,1044783560446685186,,
3610,1109290551088693249,,
3611,1107781108178055168,,
3612,1055095522581716992,,
3613,1107520448697294848,,
3614,1106680540940374017,,
3615,1113521484364963841,,
3616,1106977416730341377,,
3617,1054449869639876609,,
3618,1056855502876000257,,
3619,1108427182538457088,,
3620,1060992355103211520,,
3621,1108034748721565697,,
3622,1117580202132033538,,
3623,1109694325468942336,,
3624,1063511238704066562,,
3625,1113175259170123779,,
3626,1113032295018004480,,
3627,1115077619723247616,,
3628,1054577355325231109,,
3629,1110013345015492613,,
3630,1035573448179777536,,
3631,1061140346439168000,,
3632,1108761436786999296,,
3633,1109524832289349634,,
3634,1106544323145936902,,
3635,1105337894057607168,,
3636,1054104768082296835,,
3637,1106736371241312256,,
3638,1106540414625042433,,
3639,1108408039940517888,,
3640,1113469757632729090,,
3641,1063623863664345088,,
3642,1063451092808343587,,
3643,1054514441507823622,,
3644,1114572208486141958,,
3645,1116830065243955201,,
3646,1116365833842896898,,
3647,1107986618403749888,,
3648,1107867054953005056,,
3649,1109880775623798784,,
3650,1110349169900834816,,
3651,1108715766868860928,,
3652,1113660474036383745,,
3653,1117619999651389441,,
3654,1109140393516511232,,
3655,1041911361515778048,,
3656,1105140397649600512,,
3657,1057858951969103873,,
3658,1110013620124033024,,
3659,1113473838224953345,,
3660,1105520361242804226,,
3661,1106595982677020673,,
3662,1113977282635403264,,
3663,1056252126643531776,,
3664,1045903793261629441,,
3665,1063580694780264451,,
3666,1056348037906350081,,
3667,1109922357525860352,,
3668,1116305874182709251,,
3669,1116493345973526529,,
3670,1113216752496861185,,
3671,1116081919882616843,,
3672,1058881925195186176,,
3673,1106734876353576962,,
3674,1115198474801250305,,
3675,1034886424137551873,,
3676,1113992890823467009,,
3677,1055877405905043461,,
3678,1044660177553817602,,
3679,1035959954677673984,,
3680,1116786743406211072,,
3681,1105664886133219328,,
3682,1116679058304188418,,
3683,1114996616379822080,,
3684,1109917066398715906,,
3685,1115368954736803842,,
3686,1108399175224442880,,
3687,1115614610449735681,,
3688,1058458000338280448,,
3689,1108103004614545410,,
3690,1106672747399151616,,
3691,1056982903270395904,,
3692,1042440685213888512,,
3693,1109122336295395328,,
3694,1115307304323174405,,
3695,1057381423190077440,,
3696,1115431900716441602,,
3697,1117679700967477248,,
3698,1044296573889458177,,
3699,1114721282770255872,,
3700,1114758537723437058,,
3701,1109179490872291328,,
3702,1063515980561711104,,
3703,1107680852337549312,,
3704,1107390591464341505,,
3705,1050054079802691584,,
3706,1114944293557473283,,
3707,1105278297020289025,,
3708,1114270489390845953,,
3709,1042058563458224129,,
3710,1105296814545215488,,
3711,1110248235606650881,,
3712,1106908256750977029,,
3713,1043174771419176960,,
3714,1035193754796216322,,
3715,1058393269044830213,,
3716,1107475538631905281,,
3717,1043872071606890496,,
3718,1025003658365288450,,
3719,1058695099230666752,,
3720,1044417994842038272,,
3721,1050791829233315841,,
3722,1115289482121576449,,
3723,1045128241944518656,,
3724,1037119358248542208,,
3725,1042211272278847490,,
3726,1060917062925725696,,
3727,1113189589903204353,,
3728,1053712669918855168,,
3729,1110390442456055808,,
3730,1113517275041161217,,
3731,1045044170698575872,,
3732,1041666413264609280,,
3733,1056648269474881536,,
3734,1116281772231282688,,
3735,1046080128659410944,,
3736,1105553701492744193,,
3737,1105543156542496768,,
3738,1046613941080576001,,
3739,1114190611924439040,,
3740,1060869800304492544,,
3741,1024283114892226562,,
3742,1052567317274656768,,
3743,1113959065309331456,,
3744,1105481481244327936,,
3745,1052195142072000512,,
3746,1105685899105484801,,
3747,1061683174051201024,,
3748,1114692635514396672,,
3749,1113371095166607361,,
3750,1105489973984272384,,
3751,1054489153046482945,,
3752,1110210342267830272,,
3753,1036130216781864961,,
3754,1116440734952034304,,
3755,1114380705113542656,,
3756,1061053838814105600,,
3757,1043668393092685824,,
3758,1105378302548733952,,
3759,1107294772031565824,,
3760,1055101389498650624,,
3761,1113693760922087424,,
3762,1037271568261505024,,
3763,1109230836640043008,,
3764,1051534021887451136,,
3765,1115315478065491969,,
3766,1054436742571479040,,
3767,1106833605643390976,,
3768,1106729416904925184,,
3769,1056686092915740674,,
3770,1024775259692650496,,
3771,1063594035753889792,,
3772,1107191470463873025,,
3773,1113535498306367488,,
3774,1110415864946442241,,
3775,1109948502602407938,,
3776,1054151035273560064,,
3777,1114536131268370432,,
3778,1116438826602369024,,
3779,1063016809748721665,,
3780,1024399875012788224,,
3781,1053680480053354496,,
3782,1036090721210691584,,
3783,1058431368798105601,,
3784,1113850436119740416,,
3785,1057395548028837888,,
3786,1116348574936203264,,
3787,1113868382460190720,,
3788,1035412746085363712,,
3789,1107822980669812737,,
3790,1109014722689400832,,
3791,1108635077980893185,,
3792,1058726781916725250,,
3793,1116449411574398976,,
3794,1061704063425933318,,
3795,1057417087520567296,,
3796,1063956102755188736,,
3797,1113111751598407680,,
3798,1106567909571248132,,
3799,1116040903309893633,,
3800,1058207382558461952,,
3801,1113607970296823808,,
3802,1114156192165765120,,
3803,1055317136472752128,,
3804,1058391964830326784,,
3805,1053340267548499968,,
3806,1110029495224991745,,
3807,1108477289644376071,,
3808,1044949308024508416,,
3809,1052412444663009280,,
3810,1024112243078836229,,
3811,1044553265822781440,,
3812,1044065154458144769,,
3813,1115222804776009729,,
3814,1113846108583792641,,
3815,1107699118066020353,,
3816,1053625168046755840,,
3817,1052593355144671233,,
3818,1114591902370803720,,
3819,1115093868549001216,,
3820,1058478160403148802,,
3821,1055940525407301638,,
3822,1056231474675019776,,
3823,1108983260720164864,,
3824,1041722712534798337,,
3825,1105510590833934337,,
3826,1034991634612736000,,
3827,1042917894936420354,,
3828,1114300497102626818,,
3829,1108380071260291072,,
3830,1108040345193979906,,
3831,1110131034220384256,,
3832,1108160940527284224,,
3833,1109058350665351169,,
3834,1115439405353713665,,
